Día,Valor,Drawdown,Régimen
739,20682.87,-0.87,EXPANSION
740,20609.43,-1.22,EXPANSION
741,20505.71,-1.72,EXPANSION
742,20264.63,-2.87,EXPANSION
743,20286.25,-2.77,EXPANSION
744,20398.07,-2.24,EXPANSION
745,20325.14,-2.58,EXPANSION
746,20375.56,-2.34,EXPANSION
747,20324.06,-2.59,EXPANSION
748,20564.51,-1.44,EXPANSION
749,20566.34,-1.43,EXPANSION
750,20613.42,-1.20,EXPANSION
751,20721.06,-0.69,EXPANSION
752,20759.49,-0.50,EXPANSION
753,20793.27,-0.34,EXPANSION
754,20737.43,-0.61,EXPANSION
755,20734.40,-0.62,EXPANSION
756,20867.25,0.00,EXPANSION
757,20890.45,0.00,EXPANSION
758,20923.56,0.00,EXPANSION
759,21030.74,0.00,EXPANSION
760,21141.51,0.00,EXPANSION
761,21222.86,0.00,EXPANSION
762,21298.98,0.00,EXPANSION
763,21621.98,0.00,EXPANSION
764,21803.58,0.00,EXPANSION
765,21891.60,0.00,EXPANSION
766,21820.38,-0.33,EXPANSION
767,21828.31,-0.29,EXPANSION
768,21751.90,-0.64,EXPANSION
769,21765.34,-0.58,EXPANSION
770,21789.73,-0.47,EXPANSION
771,21972.85,0.00,EXPANSION
772,21981.95,0.00,EXPANSION
773,21971.51,-0.05,EXPANSION
774,21886.76,-0.43,EXPANSION
775,21701.28,-1.28,EXPANSION
776,21723.14,-1.18,EXPANSION
777,21764.54,-0.99,EXPANSION
778,21880.07,-0.46,EXPANSION
779,21867.06,-0.52,EXPANSION
780,22055.21,0.00,EXPANSION
781,21987.67,-0.31,EXPANSION
782,22211.07,0.00,EXPANSION
783,22382.76,0.00,EXPANSION
784,22550.76,0.00,EXPANSION
785,22636.43,0.00,EXPANSION
786,22703.22,0.00,EXPANSION
787,22713.66,0.00,EXPANSION
788,22711.91,-0.01,EXPANSION
789,22743.74,0.00,EXPANSION
790,22969.90,0.00,EXPANSION
791,23010.26,0.00,EXPANSION
792,22778.53,-1.01,EXPANSION
793,22667.77,-1.49,EXPANSION
794,22488.29,-2.27,EXPANSION
795,22740.54,-1.17,EXPANSION
796,22696.13,-1.37,EXPANSION
797,22852.82,-0.68,EXPANSION
798,23355.72,0.00,EXPANSION
799,23375.40,0.00,EXPANSION
800,23405.80,0.00,EXPANSION
801,23497.22,0.00,EXPANSION
802,23578.32,0.00,EXPANSION
803,23776.04,0.00,EXPANSION
804,23971.52,0.00,EXPANSION
805,23894.47,-0.32,EXPANSION
806,23973.30,0.00,EXPANSION
807,24166.03,0.00,EXPANSION
808,24349.26,0.00,EXPANSION
809,24287.06,-0.26,EXPANSION
810,24480.36,0.00,EXPANSION
811,24155.36,-1.33,EXPANSION
812,24286.47,-0.79,EXPANSION
813,24454.00,-0.11,EXPANSION
814,24481.25,0.00,EXPANSION
815,24549.13,0.00,EXPANSION
816,24830.96,0.00,EXPANSION
817,24827.41,-0.01,EXPANSION
818,25323.68,0.00,EXPANSION
819,26187.08,0.00,EXPANSION
820,26053.65,-0.51,EXPANSION
821,25780.40,-1.55,EXPANSION
822,25839.21,-1.33,EXPANSION
823,26302.21,0.00,EXPANSION
824,26308.14,0.00,EXPANSION
825,26188.25,-0.46,EXPANSION
826,26191.17,-0.44,EXPANSION
827,26562.35,0.00,EXPANSION
828,26897.87,0.00,EXPANSION
829,26836.42,-0.23,EXPANSION
830,27009.34,0.00,EXPANSION
831,26715.56,-1.09,EXPANSION
832,26505.08,-1.87,EXPANSION
833,26313.05,-2.58,EXPANSION
834,25882.82,-4.17,EXPANSION
835,26085.58,-3.42,EXPANSION
836,25914.13,-4.05,EXPANSION
837,25937.56,-3.97,EXPANSION
838,26368.20,-2.37,EXPANSION
839,26324.42,-2.54,EXPANSION
840,26154.43,-3.17,EXPANSION
841,26122.73,-3.28,EXPANSION
842,25743.35,-4.69,EXPANSION
843,26042.32,-3.58,EXPANSION
844,25927.61,-4.01,EXPANSION
845,26612.15,-1.47,EXPANSION
846,26826.65,-0.68,EXPANSION
847,27019.91,0.00,EXPANSION
848,27555.55,0.00,EXPANSION
849,27574.80,0.00,EXPANSION
850,27368.57,-0.75,EXPANSION
851,27132.35,-1.60,EXPANSION
852,26898.34,-2.45,EXPANSION
853,26926.92,-2.35,EXPANSION
854,26691.14,-3.20,EXPANSION
855,27011.46,-2.04,EXPANSION
856,27103.08,-1.71,EXPANSION
857,26964.40,-2.21,EXPANSION
858,26976.09,-2.17,EXPANSION
859,26265.83,-4.75,EXPANSION
860,26495.87,-3.91,EXPANSION
861,26534.64,-3.77,EXPANSION
862,26666.29,-3.29,EXPANSION
863,27037.01,-1.95,EXPANSION
864,26696.87,-3.18,EXPANSION
865,26656.51,-3.33,EXPANSION
866,26725.43,-3.08,EXPANSION
867,26859.87,-2.59,EXPANSION
868,26702.02,-3.17,EXPANSION
869,26937.19,-2.31,EXPANSION
870,27018.30,-2.02,EXPANSION
871,27120.25,-1.65,EXPANSION
872,26778.14,-2.89,EXPANSION
873,26160.94,-5.13,EXPANSION
874,26313.19,-4.58,EXPANSION
875,25891.59,-6.10,EXPANSION
876,25254.02,-8.42,EXPANSION
877,25376.96,-7.97,EXPANSION
878,25066.73,-9.10,EXPANSION
879,23854.16,-13.49,EXPANSION
880,24596.32,-10.80,EXPANSION
881,24275.78,-11.96,EXPANSION
882,23728.05,-13.95,CONTRACTION
883,24030.03,-12.86,CONTRACTION
884,24015.92,-12.91,CONTRACTION
885,23954.84,-13.13,CONTRACTION
886,24349.15,-11.70,CONTRACTION
887,24466.49,-11.27,CONTRACTION
888,25004.89,-9.32,CONTRACTION
889,25350.98,-8.06,CONTRACTION
890,25276.89,-8.33,CONTRACTION
891,25373.64,-7.98,CONTRACTION
892,25316.56,-8.19,CONTRACTION
893,25388.58,-7.93,CONTRACTION
894,25273.15,-8.35,CONTRACTION
895,25073.65,-9.07,CONTRACTION
896,25036.19,-9.21,CONTRACTION
897,25388.31,-7.93,CONTRACTION
898,25334.70,-8.12,CONTRACTION
899,25317.63,-8.19,CONTRACTION
900,25597.29,-7.17,CONTRACTION
901,25287.56,-8.29,CONTRACTION
902,25057.08,-9.13,CONTRACTION
903,24942.78,-9.55,CONTRACTION
904,25143.11,-8.82,CONTRACTION
905,25183.88,-8.67,CONTRACTION
906,25186.12,-8.66,CONTRACTION
907,25330.66,-8.14,CONTRACTION
908,25445.78,-7.72,CONTRACTION
909,25335.31,-8.12,CONTRACTION
910,25284.04,-8.31,CONTRACTION
911,25615.57,-7.11,CONTRACTION
912,25557.91,-7.31,CONTRACTION
913,25649.48,-6.98,CONTRACTION
914,25635.72,-7.03,CONTRACTION
915,25488.20,-7.57,CONTRACTION
916,25320.25,-8.18,CONTRACTION
917,25265.95,-8.37,CONTRACTION
918,25250.95,-8.43,CONTRACTION
919,25194.06,-8.63,CONTRACTION
920,25237.58,-8.48,CONTRACTION
921,24998.72,-9.34,CONTRACTION
922,25096.49,-8.99,CONTRACTION
923,25231.92,-8.50,CONTRACTION
924,24689.29,-10.46,CONTRACTION
925,24323.42,-11.79,CONTRACTION
926,24297.60,-11.88,CONTRACTION
927,24276.07,-11.96,CONTRACTION
928,24804.86,-10.05,CONTRACTION
929,24357.14,-11.67,CONTRACTION
930,24158.92,-12.39,CONTRACTION
931,24372.25,-11.61,CONTRACTION
932,24330.54,-11.77,CONTRACTION
933,24343.60,-11.72,CONTRACTION
934,24323.48,-11.79,CONTRACTION
935,24011.29,-12.92,CONTRACTION
936,24324.23,-11.79,CONTRACTION
937,24415.42,-11.46,CONTRACTION
938,24478.43,-11.23,CONTRACTION
939,24054.56,-12.77,CONTRACTION
940,24098.96,-12.61,CONTRACTION
941,24116.43,-12.54,CONTRACTION
942,24199.97,-12.24,CONTRACTION
943,24585.53,-10.84,CONTRACTION
944,24579.38,-10.86,CONTRACTION
945,25027.34,-9.24,EXPANSION
946,24960.59,-9.48,EXPANSION
947,24996.54,-9.35,EXPANSION
948,25131.71,-8.86,EXPANSION
949,25225.64,-8.52,EXPANSION
950,25375.20,-7.98,EXPANSION
951,25468.72,-7.64,EXPANSION
952,25260.46,-8.39,EXPANSION
953,25237.33,-8.48,EXPANSION
954,25255.21,-8.41,EXPANSION
955,25221.91,-8.53,EXPANSION
956,25070.62,-9.08,EXPANSION
957,25172.68,-8.71,EXPANSION
958,24827.82,-9.96,EXPANSION
959,25178.91,-8.69,EXPANSION
960,25156.11,-8.77,EXPANSION
961,25283.54,-8.31,EXPANSION
962,25307.59,-8.22,EXPANSION
963,25119.06,-8.91,EXPANSION
964,25169.08,-8.72,EXPANSION
965,25198.48,-8.62,EXPANSION
966,25382.45,-7.95,EXPANSION
967,25569.88,-7.27,EXPANSION
968,25622.14,-7.08,EXPANSION
969,25555.57,-7.32,EXPANSION
970,25497.58,-7.53,EXPANSION
971,25413.75,-7.84,EXPANSION
972,25612.79,-7.12,EXPANSION
973,25765.15,-6.56,EXPANSION
974,25519.62,-7.45,EXPANSION
975,25543.76,-7.37,EXPANSION
976,25626.63,-7.07,EXPANSION
977,25708.79,-6.77,EXPANSION
978,25327.72,-8.15,EXPANSION
979,25404.36,-7.87,EXPANSION
980,25228.09,-8.51,EXPANSION
981,25213.80,-8.56,EXPANSION
982,25212.34,-8.57,EXPANSION
983,25314.80,-8.20,EXPANSION
984,25405.96,-7.87,EXPANSION
985,25179.21,-8.69,EXPANSION
986,25040.10,-9.19,EXPANSION
987,25064.16,-9.10,EXPANSION
988,25010.27,-9.30,EXPANSION
989,24957.94,-9.49,EXPANSION
990,24963.21,-9.47,EXPANSION
991,24864.11,-9.83,EXPANSION
992,24835.50,-9.93,EXPANSION
993,25023.49,-9.25,EXPANSION
994,24925.13,-9.61,EXPANSION
995,25160.54,-8.76,EXPANSION
996,25203.40,-8.60,EXPANSION
997,25235.30,-8.48,EXPANSION
998,25337.37,-8.11,EXPANSION
999,25506.26,-7.50,EXPANSION
1000,25721.08,-6.72,EXPANSION
1001,25544.70,-7.36,EXPANSION
1002,25521.92,-7.44,EXPANSION
1003,25482.74,-7.59,EXPANSION
1004,25164.84,-8.74,EXPANSION
1005,25241.56,-8.46,EXPANSION
1006,25081.41,-9.04,EXPANSION
1007,24912.71,-9.65,EXPANSION
1008,25098.76,-8.98,EXPANSION
1009,24849.25,-9.88,EXPANSION
1010,24895.20,-9.72,EXPANSION
1011,24870.52,-9.81,EXPANSION
1012,24873.48,-9.80,EXPANSION
1013,24731.01,-10.31,EXPANSION
1014,24779.63,-10.14,EXPANSION
1015,24556.61,-10.95,EXPANSION
1016,24296.16,-11.89,EXPANSION
1017,24336.31,-11.74,EXPANSION
1018,24341.73,-11.72,EXPANSION
1019,24009.53,-12.93,EXPANSION
1020,23939.69,-13.18,EXPANSION
1021,23688.99,-14.09,EXPANSION
1022,23677.27,-14.13,EXPANSION
1023,23974.46,-13.06,EXPANSION
1024,24065.81,-12.73,EXPANSION
1025,24057.10,-12.76,EXPANSION
1026,24111.15,-12.56,EXPANSION
1027,24025.72,-12.87,EXPANSION
1028,24057.63,-12.76,EXPANSION
1029,24256.04,-12.04,EXPANSION
1030,24485.73,-11.20,EXPANSION
1031,24571.60,-10.89,EXPANSION
1032,24533.63,-11.03,EXPANSION
1033,24681.81,-10.49,EXPANSION
1034,24522.02,-11.07,EXPANSION
1035,24281.52,-11.94,EXPANSION
1036,24403.03,-11.50,EXPANSION
1037,24412.00,-11.47,EXPANSION
1038,24431.01,-11.40,EXPANSION
1039,24472.49,-11.25,EXPANSION
1040,24569.95,-10.90,EXPANSION
1041,24928.54,-9.60,EXPANSION
1042,24976.43,-9.42,EXPANSION
1043,24852.38,-9.87,EXPANSION
1044,24936.96,-9.57,EXPANSION
1045,24965.15,-9.46,EXPANSION
1046,24964.80,-9.47,EXPANSION
1047,25030.54,-9.23,EXPANSION
1048,25390.09,-7.92,EXPANSION
1049,25527.50,-7.42,EXPANSION
1050,25437.25,-7.75,EXPANSION
1051,25386.68,-7.94,EXPANSION
1052,25397.45,-7.90,EXPANSION
1053,25407.85,-7.86,EXPANSION
1054,25264.44,-8.38,EXPANSION
1055,25213.63,-8.56,EXPANSION
1056,25103.32,-8.96,EXPANSION
1057,25100.62,-8.97,EXPANSION
1058,25161.37,-8.75,EXPANSION
1059,24987.98,-9.38,EXPANSION
1060,25004.13,-9.32,EXPANSION
1061,24943.14,-9.54,EXPANSION
1062,24938.10,-9.56,EXPANSION
1063,24727.48,-10.33,EXPANSION
1064,24792.94,-10.09,EXPANSION
1065,24375.87,-11.60,EXPANSION
1066,24431.70,-11.40,EXPANSION
1067,24445.05,-11.35,EXPANSION
1068,24251.25,-12.05,EXPANSION
1069,24321.75,-11.80,EXPANSION
1070,24039.22,-12.82,EXPANSION
1071,24144.53,-12.44,EXPANSION
1072,24337.36,-11.74,EXPANSION
1073,24263.71,-12.01,EXPANSION
1074,24303.18,-11.86,EXPANSION
1075,24268.03,-11.99,EXPANSION
1076,24470.36,-11.26,EXPANSION
1077,24500.89,-11.15,EXPANSION
1078,24481.63,-11.22,EXPANSION
1079,24816.80,-10.00,EXPANSION
1080,24837.07,-9.93,EXPANSION
1081,24811.00,-10.02,EXPANSION
1082,25085.04,-9.03,EXPANSION
1083,25153.08,-8.78,EXPANSION
1084,25292.37,-8.28,EXPANSION
1085,25089.90,-9.01,EXPANSION
1086,25159.65,-8.76,EXPANSION
1087,25230.30,-8.50,EXPANSION
1088,25265.69,-8.37,EXPANSION
1089,25260.11,-8.39,EXPANSION
1090,25188.35,-8.65,EXPANSION
1091,24811.34,-10.02,EXPANSION
1092,24546.59,-10.98,EXPANSION
1093,24446.58,-11.34,EXPANSION
1094,24330.88,-11.76,EXPANSION
1095,24368.03,-11.63,EXPANSION
1096,24419.30,-11.44,EXPANSION
1097,24432.74,-11.39,EXPANSION
1098,24507.89,-11.12,EXPANSION
1099,24734.24,-10.30,EXPANSION
1100,24727.24,-10.33,EXPANSION
1101,24741.94,-10.27,EXPANSION
1102,24729.45,-10.32,EXPANSION
1103,24486.09,-11.20,EXPANSION
1104,24664.84,-10.55,EXPANSION
1105,24728.86,-10.32,EXPANSION
1106,24991.51,-9.37,EXPANSION
1107,25066.40,-9.10,EXPANSION
1108,25060.27,-9.12,EXPANSION
1109,25054.90,-9.14,EXPANSION
1110,24958.82,-9.49,EXPANSION
1111,24867.74,-9.82,EXPANSION
1112,24816.87,-10.00,EXPANSION
1113,25036.02,-9.21,EXPANSION
1114,25049.20,-9.16,EXPANSION
1115,25029.02,-9.23,EXPANSION
1116,25040.38,-9.19,EXPANSION
1117,25071.43,-9.08,EXPANSION
1118,25063.01,-9.11,EXPANSION
1119,25029.50,-9.23,EXPANSION
1120,24805.75,-10.04,EXPANSION
1121,24656.08,-10.58,EXPANSION
1122,24639.93,-10.64,EXPANSION
1123,24646.88,-10.62,EXPANSION
1124,24559.03,-10.94,EXPANSION
1125,24539.49,-11.01,EXPANSION
1126,23876.03,-13.41,EXPANSION
1127,23537.35,-14.64,EXPANSION
1128,23853.46,-13.50,EXPANSION
1129,23858.97,-13.48,EXPANSION
1130,23861.35,-13.47,EXPANSION
1131,23907.16,-13.30,EXPANSION
1132,24324.05,-11.79,EXPANSION
1133,24225.31,-12.15,EXPANSION
1134,23836.53,-13.56,EXPANSION
1135,23808.92,-13.66,EXPANSION
1136,23820.00,-13.62,EXPANSION
1137,23816.83,-13.63,EXPANSION
1138,23835.71,-13.56,EXPANSION
1139,23742.77,-13.90,EXPANSION
1140,23115.00,-16.17,EXPANSION
1141,23421.03,-15.06,EXPANSION
1142,23160.99,-16.01,EXPANSION
1143,23163.54,-16.00,EXPANSION
1144,23166.26,-15.99,EXPANSION
1145,22891.87,-16.98,EXPANSION
1146,23200.60,-15.86,EXPANSION
1147,23378.91,-15.22,EXPANSION
1148,23825.42,-13.60,EXPANSION
1149,23778.95,-13.77,EXPANSION
1150,23766.14,-13.81,EXPANSION
1151,23773.18,-13.79,EXPANSION
1152,23872.77,-13.43,EXPANSION
1153,23978.88,-13.04,EXPANSION
1154,24339.95,-11.73,EXPANSION
1155,24133.90,-12.48,EXPANSION
1156,23776.17,-13.78,EXPANSION
1157,23787.29,-13.74,EXPANSION
1158,23788.26,-13.73,EXPANSION
1159,23357.22,-15.30,EXPANSION
1160,23407.37,-15.11,EXPANSION
1161,23071.26,-16.33,EXPANSION
1162,23353.22,-15.31,EXPANSION
1163,23322.39,-15.42,EXPANSION
1164,23311.15,-15.46,EXPANSION
1165,23347.92,-15.33,EXPANSION
1166,22641.34,-17.89,EXPANSION
1167,22141.87,-19.70,EXPANSION
1168,22363.06,-18.90,EXPANSION
1169,22217.75,-19.43,EXPANSION
1170,22038.28,-20.08,EXPANSION
1171,21739.00,-21.16,EXPANSION
1172,21830.62,-20.83,EXPANSION
1173,21888.13,-20.62,EXPANSION
1174,21923.84,-20.49,EXPANSION
1175,22663.94,-17.81,EXPANSION
1176,22597.93,-18.05,EXPANSION
1177,22534.91,-18.28,EXPANSION
1178,22675.09,-17.77,EXPANSION
1179,22624.15,-17.95,EXPANSION
1180,22737.98,-17.54,EXPANSION
1181,22325.76,-19.04,EXPANSION
1182,22180.84,-19.56,EXPANSION
1183,21965.85,-20.34,EXPANSION
1184,21561.95,-21.81,EXPANSION
1185,21606.78,-21.64,EXPANSION
1186,21715.46,-21.25,EXPANSION
1187,21662.60,-21.44,EXPANSION
1188,21621.92,-21.59,EXPANSION
1189,21861.12,-20.72,EXPANSION
1190,21718.40,-21.24,EXPANSION
1191,21385.61,-22.45,EXPANSION
1192,21380.83,-22.46,EXPANSION
1193,21394.28,-22.41,EXPANSION
1194,21394.04,-22.41,EXPANSION
1195,21588.21,-21.71,EXPANSION
1196,21248.79,-22.94,EXPANSION
1197,21351.19,-22.57,CONTRACTION
1198,21089.71,-23.52,CONTRACTION
1199,21119.29,-23.41,CONTRACTION
1200,21115.58,-23.42,CONTRACTION
1201,21000.01,-23.84,CONTRACTION
1202,20937.08,-24.07,CONTRACTION
1203,21325.28,-22.66,CONTRACTION
1204,21363.09,-22.53,CONTRACTION
1205,21482.16,-22.09,CONTRACTION
1206,21455.84,-22.19,CONTRACTION
1207,21467.72,-22.15,CONTRACTION
1208,21500.75,-22.03,CONTRACTION
1209,21527.66,-21.93,CONTRACTION
1210,21572.76,-21.77,CONTRACTION
1211,21328.45,-22.65,CONTRACTION
1212,21646.46,-21.50,CONTRACTION
1213,21643.20,-21.51,CONTRACTION
1214,21703.72,-21.29,CONTRACTION
1215,21788.24,-20.98,CONTRACTION
1216,21839.03,-20.80,CONTRACTION
1217,21991.39,-20.25,CONTRACTION
1218,21927.20,-20.48,CONTRACTION
1219,21905.84,-20.56,CONTRACTION
1220,21898.65,-20.58,CONTRACTION
1221,21868.54,-20.69,CONTRACTION
1222,21854.70,-20.74,CONTRACTION
1223,21908.53,-20.55,CONTRACTION
1224,21955.16,-20.38,CONTRACTION
1225,22012.18,-20.17,CONTRACTION
1226,22080.33,-19.93,CONTRACTION
1227,22100.17,-19.85,CONTRACTION
1228,22065.04,-19.98,CONTRACTION
1229,22057.93,-20.01,CONTRACTION
1230,21905.82,-20.56,CONTRACTION
1231,21915.19,-20.52,CONTRACTION
1232,22029.74,-20.11,CONTRACTION
1233,22245.53,-19.33,CONTRACTION
1234,22246.30,-19.32,CONTRACTION
1235,22241.00,-19.34,CONTRACTION
1236,22125.95,-19.76,CONTRACTION
1237,22134.72,-19.73,CONTRACTION
1238,22328.86,-19.02,CONTRACTION
1239,22429.77,-18.66,CONTRACTION
1240,22433.72,-18.64,CONTRACTION
1241,22443.61,-18.61,CONTRACTION
1242,22426.72,-18.67,CONTRACTION
1243,22491.10,-18.44,CONTRACTION
1244,22606.98,-18.02,CONTRACTION
1245,22530.33,-18.29,CONTRACTION
1246,22420.84,-18.69,CONTRACTION
1247,22511.59,-18.36,CONTRACTION
1248,22512.86,-18.36,CONTRACTION
1249,22518.26,-18.34,CONTRACTION
1250,22485.90,-18.45,CONTRACTION
1251,22600.70,-18.04,CONTRACTION
1252,22580.44,-18.11,CONTRACTION
1253,22605.61,-18.02,CONTRACTION
1254,22702.63,-17.67,CONTRACTION
1255,22705.25,-17.66,CONTRACTION
1256,22718.05,-17.61,CONTRACTION
1257,22787.53,-17.36,CONTRACTION
1258,22877.51,-17.03,CONTRACTION
1259,22935.09,-16.83,CONTRACTION
1260,22789.98,-17.35,EXPANSION
1261,22962.46,-16.73,EXPANSION
1262,23057.94,-16.38,EXPANSION
1263,22833.21,-17.20,EXPANSION
1264,22931.61,-16.84,EXPANSION
1265,22873.81,-17.05,EXPANSION
1266,22790.96,-17.35,EXPANSION
1267,22655.47,-17.84,EXPANSION
1268,22639.46,-17.90,EXPANSION
1269,22642.90,-17.89,EXPANSION
1270,22630.62,-17.93,EXPANSION
1271,22517.42,-18.34,EXPANSION
1272,22644.23,-17.88,EXPANSION
1273,22563.73,-18.17,EXPANSION
1274,22395.09,-18.78,EXPANSION
1275,22394.53,-18.79,EXPANSION
1276,22437.93,-18.63,EXPANSION
1277,22429.87,-18.66,EXPANSION
1278,22634.97,-17.91,EXPANSION
1279,22725.27,-17.59,EXPANSION
1280,22841.12,-17.17,EXPANSION
1281,22802.31,-17.31,EXPANSION
1282,23036.50,-16.46,EXPANSION
1283,23098.59,-16.23,EXPANSION
1284,23082.29,-16.29,EXPANSION
1285,23127.19,-16.13,EXPANSION
1286,23210.54,-15.83,EXPANSION
1287,23259.68,-15.65,EXPANSION
1288,23343.91,-15.34,EXPANSION
1289,22981.58,-16.66,EXPANSION
1290,22989.81,-16.63,EXPANSION
1291,22980.35,-16.66,EXPANSION
1292,22981.49,-16.66,EXPANSION
1293,23097.84,-16.24,EXPANSION
1294,23011.68,-16.55,EXPANSION
1295,22952.13,-16.76,EXPANSION
1296,23118.04,-16.16,EXPANSION
1297,23123.72,-16.14,EXPANSION
1298,23122.86,-16.14,EXPANSION
1299,23424.53,-15.05,EXPANSION
1300,23921.14,-13.25,EXPANSION
1301,24094.42,-12.62,EXPANSION
1302,24108.59,-12.57,EXPANSION
1303,24253.02,-12.05,EXPANSION
1304,24266.56,-12.00,EXPANSION
1305,24347.65,-11.70,EXPANSION
1306,24447.40,-11.34,EXPANSION
1307,24342.61,-11.72,EXPANSION
1308,24488.80,-11.19,EXPANSION
1309,24228.76,-12.13,EXPANSION
1310,24321.77,-11.80,EXPANSION
1311,24325.86,-11.78,EXPANSION
1312,24367.14,-11.63,EXPANSION
1313,24215.53,-12.18,EXPANSION
1314,24346.59,-11.71,EXPANSION
1315,24400.83,-11.51,EXPANSION
1316,24407.06,-11.49,EXPANSION
1317,24410.10,-11.48,EXPANSION
1318,24429.17,-11.41,EXPANSION
1319,24416.17,-11.45,EXPANSION
1320,24450.12,-11.33,EXPANSION
1321,24669.93,-10.53,EXPANSION
1322,24490.85,-11.18,EXPANSION
1323,24272.64,-11.98,EXPANSION
1324,24356.93,-11.67,EXPANSION
1325,24350.52,-11.69,EXPANSION
1326,24360.30,-11.66,EXPANSION
1327,24312.74,-11.83,EXPANSION
1328,24370.87,-11.62,EXPANSION
1329,24261.04,-12.02,EXPANSION
1330,24273.53,-11.97,EXPANSION
1331,24664.96,-10.55,EXPANSION
1332,24698.72,-10.43,EXPANSION
1333,24679.86,-10.50,EXPANSION
1334,24457.89,-11.30,EXPANSION
1335,24175.58,-12.33,EXPANSION
1336,24205.47,-12.22,EXPANSION
1337,24154.71,-12.40,EXPANSION
1338,24324.23,-11.79,EXPANSION
1339,24719.71,-10.35,EXPANSION
1340,24619.59,-10.72,EXPANSION
1341,24462.24,-11.29,EXPANSION
1342,24764.21,-10.19,EXPANSION
1343,25010.19,-9.30,EXPANSION
1344,24900.51,-9.70,EXPANSION
1345,24475.38,-11.24,EXPANSION
1346,24444.96,-11.35,EXPANSION
1347,24836.08,-9.93,EXPANSION
1348,24523.60,-11.07,EXPANSION
1349,24706.95,-10.40,EXPANSION
1350,24485.45,-11.20,EXPANSION
1351,24345.27,-11.71,EXPANSION
1352,24380.58,-11.58,EXPANSION
1353,24405.56,-11.49,EXPANSION
1354,24641.78,-10.64,EXPANSION
1355,24689.07,-10.47,EXPANSION
1356,24581.93,-10.85,EXPANSION
1357,24482.00,-11.22,EXPANSION
1358,24463.10,-11.28,EXPANSION
1359,24495.26,-11.17,EXPANSION
1360,24491.50,-11.18,EXPANSION
1361,24555.76,-10.95,EXPANSION
1362,24371.23,-11.62,EXPANSION
1363,24557.94,-10.94,EXPANSION
1364,24619.30,-10.72,EXPANSION
1365,24736.71,-10.29,EXPANSION
1366,25089.84,-9.01,EXPANSION
1367,25054.66,-9.14,EXPANSION
1368,24949.42,-9.52,EXPANSION
1369,25199.27,-8.61,EXPANSION
1370,25242.25,-8.46,EXPANSION
1371,25222.88,-8.53,EXPANSION
1372,25350.01,-8.07,EXPANSION
1373,25366.82,-8.01,EXPANSION
1374,25419.78,-7.82,EXPANSION
1375,25476.16,-7.61,EXPANSION
1376,25593.39,-7.19,EXPANSION
1377,25870.24,-6.18,EXPANSION
1378,26038.54,-5.57,EXPANSION
1379,26480.01,-3.97,EXPANSION
1380,26663.54,-3.30,EXPANSION
1381,26847.42,-2.64,EXPANSION
1382,26895.84,-2.46,EXPANSION
1383,26980.97,-2.15,EXPANSION
1384,26991.69,-2.11,EXPANSION
1385,27436.82,-0.50,EXPANSION
1386,27041.94,-1.93,EXPANSION
1387,27511.46,-0.23,EXPANSION
1388,27387.88,-0.68,EXPANSION
1389,27062.45,-1.86,EXPANSION
1390,27076.89,-1.81,EXPANSION
1391,27249.33,-1.18,EXPANSION
1392,27688.23,0.00,EXPANSION
1393,27473.44,-0.78,EXPANSION
1394,27252.31,-1.57,EXPANSION
1395,27323.37,-1.32,EXPANSION
1396,27396.86,-1.05,EXPANSION
1397,27483.87,-0.74,EXPANSION
1398,27611.10,-0.28,EXPANSION
1399,27709.07,0.00,EXPANSION
1400,27450.59,-0.93,EXPANSION
1401,27689.56,-0.07,EXPANSION
1402,27566.06,-0.52,EXPANSION
1403,27223.98,-1.75,EXPANSION
1404,27409.21,-1.08,EXPANSION
1405,26844.52,-3.12,EXPANSION
1406,26931.55,-2.81,EXPANSION
1407,27420.39,-1.04,EXPANSION
1408,27216.25,-1.78,EXPANSION
1409,27292.27,-1.50,EXPANSION
1410,27239.27,-1.70,EXPANSION
1411,27260.43,-1.62,EXPANSION
1412,27163.10,-1.97,EXPANSION
1413,27216.93,-1.78,EXPANSION
1414,26938.02,-2.78,EXPANSION
1415,27028.35,-2.46,EXPANSION
1416,26894.59,-2.94,EXPANSION
1417,26921.13,-2.84,EXPANSION
1418,26894.80,-2.94,EXPANSION
1419,26869.95,-3.03,EXPANSION
1420,26759.16,-3.43,EXPANSION
1421,26688.26,-3.68,EXPANSION
1422,26479.15,-4.44,EXPANSION
1423,26574.22,-4.10,EXPANSION
1424,26619.58,-3.93,EXPANSION
1425,26278.34,-5.16,EXPANSION
1426,26432.96,-4.61,EXPANSION
1427,26631.35,-3.89,EXPANSION
1428,27032.02,-2.44,EXPANSION
1429,26775.71,-3.37,EXPANSION
1430,26632.80,-3.88,EXPANSION
1431,26682.29,-3.71,EXPANSION
1432,26477.65,-4.44,EXPANSION
1433,26628.62,-3.90,EXPANSION
1434,25812.50,-6.84,EXPANSION
1435,25952.93,-6.34,EXPANSION
1436,26257.10,-5.24,EXPANSION
1437,26212.20,-5.40,EXPANSION
1438,26248.55,-5.27,EXPANSION
1439,26640.55,-3.86,EXPANSION
1440,26565.00,-4.13,EXPANSION
1441,26570.84,-4.11,EXPANSION
1442,26471.77,-4.47,EXPANSION
1443,26108.82,-5.78,EXPANSION
1444,26031.42,-6.05,EXPANSION
1445,26024.59,-6.08,EXPANSION
1446,26264.54,-5.21,EXPANSION
