Date,BTC-EUR,EMXC.DE,0P00000WLG.F,PPFB.DE,URNU.DE,VVSM.DE,XNAS.DE,^VIX,^TNX,^IRX,HYG,LQD
2022-04-22,36841.980469,22.184999,37.254501,34.903999,12.520000,21.365000,28.680000,28.209999,2.906000,0.780000,79.260002,113.419998
2022-04-23,36606.882813,22.184999,37.254501,34.903999,12.520000,21.365000,28.680000,28.209999,2.906000,0.780000,79.260002,113.419998
2022-04-24,36513.359375,22.184999,37.254501,34.903999,12.520000,21.365000,28.680000,28.209999,2.906000,0.780000,79.260002,113.419998
2022-04-25,37765.523438,21.924999,37.429901,34.501999,11.804000,21.160000,28.320000,27.020000,2.826000,0.798000,79.930000,114.680000
2022-04-26,35814.597656,21.905001,36.762798,34.818001,12.028000,20.754999,28.000000,33.520000,2.772000,0.833000,79.459999,114.620003
2022-04-27,37180.769531,22.045000,37.184200,34.875999,12.060000,20.855000,28.355000,31.600000,2.818000,0.808000,79.070000,113.519997
2022-04-28,37866.671875,22.245001,37.927299,35.018002,11.850000,21.280001,28.455000,29.990000,2.863000,0.785000,79.510002,113.860001
2022-04-29,36618.867188,22.455000,36.922699,35.259998,12.300000,21.504999,28.520000,33.400002,2.887000,0.808000,78.529999,112.599998
2022-04-30,35770.070313,22.455000,36.922699,35.259998,12.300000,21.504999,28.520000,33.400002,2.887000,0.808000,78.529999,112.599998
2022-05-01,36515.671875,22.455000,36.922699,35.259998,12.300000,21.504999,28.520000,33.400002,2.887000,0.808000,78.529999,112.599998
2022-05-02,36660.191406,22.145000,37.030399,34.585999,11.648000,21.145000,27.924999,32.340000,2.996000,0.765000,78.230003,111.680000
2022-05-03,35865.914063,22.225000,37.154301,34.672001,11.990000,21.570000,28.264999,29.250000,2.960000,0.895000,78.639999,112.400002
2022-05-04,37377.128906,21.930000,37.844601,34.495998,11.642000,21.190001,27.815001,25.420000,2.917000,0.833000,79.440002,113.500000
2022-05-05,34702.277344,21.860001,36.853600,34.914001,11.674000,21.545000,27.975000,31.200001,3.066000,0.803000,78.029999,111.760002
2022-05-06,34167.515625,21.625000,36.391899,34.827999,11.232000,21.320000,27.469999,30.190001,3.123000,0.815000,77.589996,110.809998
2022-05-07,33656.562500,21.625000,36.391899,34.827999,11.232000,21.320000,27.469999,30.190001,3.123000,0.815000,77.589996,110.809998
2022-05-08,32338.113281,21.625000,36.391899,34.827999,11.232000,21.320000,27.469999,30.190001,3.123000,0.815000,77.589996,110.809998
2022-05-09,28681.095703,21.225000,35.383301,34.408001,10.460000,20.295000,26.525000,34.750000,3.079000,0.800000,76.769997,111.199997
2022-05-10,29463.818359,21.065001,35.413200,34.136002,10.188000,20.270000,26.360001,32.990002,2.993000,0.878000,77.209999,111.669998
2022-05-11,27527.039063,21.225000,35.080502,34.240002,10.430000,20.645000,26.520000,32.560001,2.921000,0.883000,76.750000,112.190002
2022-05-12,27988.466797,21.055000,35.368500,34.400002,10.056000,20.285000,26.170000,31.770000,2.817000,0.905000,76.720001,112.239998
2022-05-13,28124.664063,21.365000,36.260799,33.952000,10.534000,21.245001,26.969999,28.870001,2.935000,0.943000,76.809998,111.650002
2022-05-14,28910.460938,21.365000,36.260799,33.952000,10.534000,21.245001,26.969999,28.870001,2.935000,0.943000,76.809998,111.650002
2022-05-15,30106.001953,21.365000,36.260799,33.952000,10.534000,21.245001,26.969999,28.870001,2.935000,0.943000,76.809998,111.650002
2022-05-16,28606.675781,21.285000,36.132599,33.959999,10.416000,21.000000,26.680000,27.469999,2.877000,0.980000,76.699997,111.800003
2022-05-17,28842.556641,21.510000,36.384998,33.716000,10.770000,21.620001,26.940001,26.100000,2.968000,1.038000,76.629997,111.160004
2022-05-18,27422.689453,21.360001,35.379700,33.765999,10.598000,21.225000,26.309999,30.959999,2.886000,1.003000,76.000000,111.570000
2022-05-19,28653.017578,21.205000,34.955502,34.026001,10.548000,20.855000,25.815001,29.350000,2.855000,1.000000,76.510002,111.870003
2022-05-20,27637.302734,21.330000,35.119202,34.070000,10.546000,20.264999,25.385000,29.430000,2.787000,0.978000,76.459999,112.419998
2022-05-21,27856.394531,21.330000,35.119202,34.070000,10.546000,20.264999,25.385000,29.430000,2.787000,0.978000,76.459999,112.419998
2022-05-22,28690.759766,21.330000,35.119202,34.070000,10.546000,20.264999,25.385000,29.430000,2.787000,0.978000,76.459999,112.419998
2022-05-23,27236.609375,21.389999,35.371799,33.838001,10.682000,20.445000,25.545000,28.480000,2.859000,0.993000,76.760002,112.019997
2022-05-24,27630.464844,20.875000,34.899799,33.928001,10.380000,19.771999,24.660000,29.450001,2.760000,1.043000,77.220001,113.489998
2022-05-25,27662.062500,21.105000,35.311100,33.790001,10.502000,20.010000,25.195000,28.370001,2.749000,1.045000,78.389999,114.660004
2022-05-26,27268.742188,21.225000,35.759602,33.562000,10.790000,20.745001,25.860001,27.500000,2.756000,1.028000,79.480003,114.690002
2022-05-27,26674.601563,21.645000,36.551998,33.773998,11.000000,21.584999,26.719999,25.719999,2.743000,1.025000,80.190002,115.290001
2022-05-28,26849.146484,21.645000,36.551998,33.773998,11.000000,21.584999,26.719999,25.719999,2.743000,1.025000,80.190002,115.290001
2022-05-29,27443.308594,21.645000,36.551998,33.773998,11.000000,21.584999,26.719999,25.719999,2.743000,1.025000,80.190002,115.290001
2022-05-30,29448.531250,21.795000,36.475700,33.582001,11.334000,21.985001,27.040001,25.719999,2.743000,1.025000,80.190002,115.290001
2022-05-31,29616.634766,21.815001,36.396900,33.506001,11.248000,21.605000,26.745001,26.190001,2.844000,1.030000,79.500000,114.440002
2022-06-01,27979.697266,21.790001,36.284698,33.771999,10.926000,21.565001,26.790001,25.690001,2.931000,1.103000,78.900002,113.500000
2022-06-02,28337.810547,21.764999,36.689899,33.973999,11.360000,21.735001,26.850000,24.719999,2.913000,1.113000,79.230003,113.550003
2022-06-03,27708.939453,21.504999,36.217499,33.708000,11.122000,21.480000,26.645000,24.790001,2.957000,1.135000,78.639999,113.190002
2022-06-04,27831.812500,21.504999,36.217499,33.708000,11.122000,21.480000,26.645000,24.790001,2.957000,1.135000,78.639999,113.190002
2022-06-05,27881.742188,21.504999,36.217499,33.708000,11.122000,21.480000,26.645000,24.790001,2.957000,1.135000,78.639999,113.190002
2022-06-06,29346.384766,21.635000,36.364799,33.613998,11.190000,21.650000,26.924999,25.070000,3.038000,1.160000,78.050003,112.389999
2022-06-07,29123.798828,21.365000,36.618999,33.757999,11.110000,21.395000,26.830000,24.020000,2.972000,1.225000,78.230003,112.989998
2022-06-08,28192.894531,21.340000,36.244099,33.759998,12.028000,21.400000,27.035000,23.959999,3.029000,1.233000,77.559998,112.339996
2022-06-09,28356.046875,21.200001,35.716400,33.694000,11.558000,21.165001,26.850000,26.090000,3.044000,1.238000,76.940002,111.599998
2022-06-10,27648.169922,20.940001,35.059502,34.515999,11.046000,20.184999,25.610001,27.750000,3.156000,1.288000,75.629997,110.519997
2022-06-11,26958.935547,20.940001,35.059502,34.515999,11.046000,20.184999,25.610001,27.750000,3.156000,1.288000,75.629997,110.519997
2022-06-12,25513.984375,20.940001,35.059502,34.515999,11.046000,20.184999,25.610001,27.750000,3.156000,1.288000,75.629997,110.519997
2022-06-13,21592.951172,20.525000,34.127701,34.133999,10.590000,19.424000,24.875000,34.020000,3.366000,1.498000,73.099998,107.970001
2022-06-14,21274.751953,20.639999,33.915600,33.922001,10.268000,19.426001,24.745001,32.689999,3.483000,1.743000,73.580002,107.410004
2022-06-15,21586.835938,20.680000,34.330002,34.144001,10.118000,19.686001,25.120001,29.620001,3.395000,1.695000,75.010002,109.089996
2022-06-16,19324.800781,20.025000,33.172600,34.245998,9.853000,18.580000,24.170000,32.950001,3.307000,1.483000,73.820000,109.209999
2022-06-17,19498.513672,20.075001,33.230301,34.327999,9.732000,18.548000,24.434999,31.129999,3.239000,1.510000,74.050003,109.430000
2022-06-18,18118.945313,20.075001,33.230301,34.327999,9.732000,18.548000,24.434999,31.129999,3.239000,1.510000,74.050003,109.430000
2022-06-19,19593.433594,20.075001,33.230301,34.327999,9.732000,18.548000,24.434999,31.129999,3.239000,1.510000,74.050003,109.430000
2022-06-20,19581.447266,19.914000,33.104000,34.034000,9.626000,18.726000,24.565001,31.129999,3.239000,1.510000,74.050003,109.430000
2022-06-21,19665.748047,20.165001,33.658401,33.966000,9.947000,19.142000,25.030001,30.190001,3.307000,1.488000,74.000000,108.330002
2022-06-22,18918.742188,19.740000,33.476398,33.868000,9.476000,18.886000,25.105000,28.950001,3.156000,1.545000,73.980003,109.120003
2022-06-23,20044.783203,19.702000,33.850498,33.990002,9.359000,18.708000,25.180000,29.049999,3.068000,1.560000,74.510002,109.959999
2022-06-24,20113.363281,19.948000,34.733398,33.810001,9.693000,19.270000,25.809999,27.230000,3.125000,1.598000,75.040001,110.089996
2022-06-25,20369.789063,19.948000,34.733398,33.810001,9.693000,19.270000,25.809999,27.230000,3.125000,1.598000,75.040001,110.089996
2022-06-26,19901.283203,19.948000,34.733398,33.810001,9.693000,19.270000,25.809999,27.230000,3.125000,1.598000,75.040001,110.089996
2022-06-27,19598.343750,19.992001,34.608700,33.473999,10.102000,19.462000,25.930000,26.950001,3.194000,1.633000,74.580002,109.080002
2022-06-28,19272.830078,19.920000,34.363499,33.688000,10.066000,19.172001,25.584999,28.360001,3.206000,1.738000,73.760002,109.050003
2022-06-29,19245.863281,19.988001,34.357201,33.816002,9.808000,18.724001,25.375000,28.160000,3.093000,1.705000,73.650002,109.699997
2022-06-30,18881.335938,19.733999,34.061501,33.708000,9.420000,18.591999,25.055000,28.709999,2.972000,1.600000,73.610001,110.029999
2022-07-01,18476.548828,19.632000,34.451900,33.827999,9.672000,17.878000,25.125000,26.700001,2.889000,1.603000,73.980003,111.120003
2022-07-02,18450.552734,19.632000,34.451900,33.827999,9.672000,17.878000,25.125000,26.700001,2.889000,1.603000,73.980003,111.120003
2022-07-03,18496.458984,19.632000,34.451900,33.827999,9.672000,17.878000,25.125000,26.700001,2.889000,1.603000,73.980003,111.120003
2022-07-04,19391.966797,19.563999,34.452301,33.785999,9.751000,17.733999,25.184999,26.700001,2.889000,1.603000,73.980003,111.120003
2022-07-05,19685.341797,19.511999,34.877899,33.596001,9.580000,17.775999,25.504999,27.540001,2.809000,1.630000,73.910004,111.089996
2022-07-06,20175.707031,19.738001,35.140499,33.321999,9.483000,18.322001,26.299999,26.730000,2.913000,1.840000,73.629997,110.540001
2022-07-07,21278.945313,20.355000,35.790298,33.405998,10.070000,19.160000,26.920000,26.080000,3.008000,1.853000,74.830002,110.529999
2022-07-08,21332.742188,20.379999,35.801300,33.388000,10.302000,19.462000,27.215000,24.639999,3.101000,1.843000,74.889999,110.349998
2022-07-09,21196.376953,20.379999,35.801300,33.388000,10.302000,19.462000,27.215000,24.639999,3.101000,1.843000,74.889999,110.349998
2022-07-10,20517.044922,20.379999,35.801300,33.388000,10.302000,19.462000,27.215000,24.639999,3.101000,1.843000,74.889999,110.349998
2022-07-11,19879.431641,20.200001,35.686600,33.602001,9.938000,19.166000,26.875000,26.170000,2.991000,1.953000,74.470001,110.660004
2022-07-12,19265.537109,20.205000,35.572899,33.557999,9.862000,19.299999,26.879999,27.290001,2.958000,2.113000,74.769997,110.820000
2022-07-13,20142.341797,20.090000,35.209400,33.602001,9.838000,19.176001,26.445000,26.820000,2.904000,2.323000,74.690002,111.650002
2022-07-14,20515.224609,19.972000,35.280602,33.217999,9.657000,19.230000,26.385000,26.400000,2.960000,2.273000,74.550003,110.940002
2022-07-15,20669.638672,20.209999,35.652401,32.930000,10.062000,19.986000,26.969999,24.230000,2.930000,2.240000,75.500000,111.830002
2022-07-16,21020.792969,20.209999,35.652401,32.930000,10.062000,19.986000,26.969999,24.230000,2.930000,2.240000,75.500000,111.830002
2022-07-17,20577.681641,20.209999,35.652401,32.930000,10.062000,19.986000,26.969999,24.230000,2.930000,2.240000,75.500000,111.830002
2022-07-18,22160.568359,20.309999,35.251598,32.804001,10.290000,20.295000,27.155001,25.299999,2.960000,2.260000,74.769997,111.050003
2022-07-19,22862.421875,20.355000,35.885399,32.633999,10.424000,20.480000,27.045000,24.500000,3.019000,2.450000,75.760002,111.360001
2022-07-20,22818.695313,20.415001,36.220501,32.622002,10.706000,21.105000,27.799999,23.879999,3.036000,2.378000,76.089996,111.239998
2022-07-21,22665.824219,20.580000,36.583401,32.730000,10.566000,21.340000,27.940001,23.110001,2.910000,2.360000,76.989998,112.760002
2022-07-22,22243.416016,20.610001,36.252899,33.012001,10.360000,21.115000,27.684999,23.030001,2.783000,2.355000,76.889999,113.629997
2022-07-23,21996.937500,20.610001,36.252899,33.012001,10.360000,21.115000,27.684999,23.030001,2.783000,2.355000,76.889999,113.629997
2022-07-24,22166.929688,20.610001,36.252899,33.012001,10.360000,21.115000,27.684999,23.030001,2.783000,2.355000,76.889999,113.629997
2022-07-25,20894.072266,20.650000,36.303600,32.756001,10.438000,20.850000,27.510000,23.360001,2.820000,2.393000,76.870003,112.669998
2022-07-26,20970.222656,20.674999,36.253700,33.070000,10.566000,20.809999,27.260000,24.690001,2.787000,2.475000,76.330002,112.650002
2022-07-27,22469.162109,20.945000,36.981899,33.090000,11.026000,21.295000,27.900000,23.240000,2.734000,2.383000,77.169998,113.400002
2022-07-28,23394.453125,21.125000,37.335400,33.653999,11.258000,21.629999,28.290001,22.330000,2.681000,2.308000,77.959999,114.339996
2022-07-29,23277.884766,21.155001,37.710098,33.709999,11.386000,21.575001,28.565001,21.330000,2.642000,2.298000,78.190002,114.610001
2022-07-30,23132.742188,21.155001,37.710098,33.709999,11.386000,21.575001,28.565001,21.330000,2.642000,2.298000,78.190002,114.610001
2022-07-31,22855.736328,21.155001,37.710098,33.709999,11.386000,21.575001,28.565001,21.330000,2.642000,2.298000,78.190002,114.610001
2022-08-01,22720.060547,21.120001,37.450001,33.556000,11.316000,21.889999,28.860001,22.840000,2.606000,2.265000,77.910004,114.559998
2022-08-02,22626.390625,21.150000,37.432400,34.021999,11.214000,21.910000,28.865000,23.930000,2.741000,2.463000,77.550003,113.160004
2022-08-03,22494.580078,21.264999,38.055500,33.790001,11.354000,22.270000,29.565001,21.950001,2.748000,2.428000,78.230003,114.389999
2022-08-04,22084.509766,21.184999,37.850101,34.085999,11.270000,22.430000,29.405001,21.440001,2.676000,2.378000,78.440002,114.570000
2022-08-05,22861.046875,21.370001,37.887100,34.080002,11.334000,22.365000,29.355000,21.150000,2.840000,2.410000,78.040001,113.019997
2022-08-06,22539.021484,21.370001,37.887100,34.080002,11.334000,22.365000,29.355000,21.150000,2.840000,2.410000,78.040001,113.019997
2022-08-07,22783.662109,21.370001,37.887100,34.080002,11.334000,22.365000,29.355000,21.150000,2.840000,2.410000,78.040001,113.019997
2022-08-08,23347.226563,21.490000,37.790298,34.139999,11.682000,21.985001,29.584999,21.290001,2.765000,2.460000,78.110001,113.470001
2022-08-09,22691.765625,21.450001,37.564301,34.192001,11.320000,21.195000,29.004999,21.770000,2.797000,2.570000,77.529999,112.959999
2022-08-10,23252.611328,21.530001,37.891300,33.880001,11.340000,21.575001,29.360001,19.740000,2.786000,2.535000,78.690002,114.029999
2022-08-11,23212.164063,21.650000,37.924599,33.754002,11.490000,21.995001,29.559999,20.200001,2.888000,2.490000,78.239998,112.930000
2022-08-12,23778.521484,21.879999,38.744499,34.138000,11.506000,22.309999,29.905001,19.530001,2.849000,2.500000,78.940002,114.239998
2022-08-13,23799.226563,21.879999,38.744499,34.138000,11.506000,22.309999,29.905001,19.530001,2.849000,2.500000,78.940002,114.239998
2022-08-14,23717.820313,21.879999,38.744499,34.138000,11.506000,22.309999,29.905001,19.530001,2.849000,2.500000,78.940002,114.239998
2022-08-15,23753.242188,22.059999,39.045399,34.062000,11.248000,22.565001,30.379999,19.950001,2.791000,2.513000,78.800003,114.160004
2022-08-16,23484.271484,22.125000,39.127701,34.007999,11.240000,22.530001,30.495001,19.690001,2.824000,2.598000,78.430000,113.720001
2022-08-17,22928.550781,22.045000,38.905701,33.807999,11.076000,21.825001,30.084999,19.900000,2.893000,2.568000,77.620003,112.650002
2022-08-18,23007.748047,22.075001,39.089100,33.897999,10.986000,22.540001,30.459999,19.559999,2.880000,2.565000,77.739998,112.940002
2022-08-19,20802.666016,21.920000,38.892399,33.952000,10.802000,22.049999,30.035000,20.600000,2.989000,2.580000,76.949997,111.599998
2022-08-20,21088.042969,21.920000,38.892399,33.952000,10.802000,22.049999,30.035000,20.600000,2.989000,2.580000,76.949997,111.599998
2022-08-21,21450.439453,21.920000,38.892399,33.952000,10.802000,22.049999,30.035000,20.600000,2.989000,2.580000,76.949997,111.599998
2022-08-22,21531.794922,21.830000,38.461300,34.049999,10.690000,21.615000,29.690001,23.799999,3.037000,2.648000,76.080002,110.849998
2022-08-23,21600.099609,21.895000,38.304401,34.172001,10.980000,21.580000,29.459999,24.110001,3.054000,2.703000,76.269997,110.970001
2022-08-24,21463.269531,22.035000,38.363098,34.259998,12.022000,21.495001,29.605000,22.820000,3.106000,2.713000,76.360001,110.639999
2022-08-25,21664.152344,22.110001,38.860600,34.324001,12.392000,21.975000,29.750000,21.780001,3.026000,2.730000,77.080002,111.779999
2022-08-26,20333.218750,21.889999,37.691898,33.875999,11.848000,21.415001,29.219999,25.559999,3.035000,2.755000,75.809998,111.110001
2022-08-27,20112.125000,21.889999,37.691898,33.875999,11.848000,21.415001,29.219999,25.559999,3.035000,2.755000,75.809998,111.110001
2022-08-28,19742.873047,21.889999,37.691898,33.875999,11.848000,21.415001,29.219999,25.559999,3.035000,2.755000,75.809998,111.110001
2022-08-29,20276.195313,21.650000,37.454498,33.948002,12.584000,20.625000,28.504999,26.209999,3.110000,2.798000,75.519997,110.290001
2022-08-30,19750.187500,21.469999,37.109798,33.554001,12.370000,20.184999,28.065001,26.209999,3.110000,2.873000,74.940002,110.430000
2022-08-31,19973.794922,21.430000,36.612801,33.293999,12.610000,19.944000,27.965000,25.870001,3.133000,2.860000,74.529999,109.269997
2022-09-01,20224.716797,21.375000,36.827999,33.203999,12.320000,19.351999,27.715000,25.559999,3.265000,2.863000,74.360001,108.309998
2022-09-02,20064.068359,21.365000,36.423500,33.312000,12.212000,19.903999,28.205000,25.469999,3.193000,2.820000,74.309998,108.389999
2022-09-03,19925.734375,21.365000,36.423500,33.312000,12.212000,19.903999,28.205000,25.469999,3.193000,2.820000,74.309998,108.389999
2022-09-04,20172.349609,21.365000,36.423500,33.312000,12.212000,19.903999,28.205000,25.469999,3.193000,2.820000,74.309998,108.389999
2022-09-05,19910.027344,21.455000,36.697102,33.605999,12.432000,19.695999,27.865000,25.469999,3.193000,2.820000,74.309998,108.389999
2022-09-06,19033.146484,21.285000,36.591702,33.484001,12.600000,19.600000,27.809999,26.910000,3.340000,2.845000,74.110001,106.919998
2022-09-07,19297.730469,21.150000,36.841099,33.535999,12.400000,19.472000,27.775000,24.639999,3.265000,2.933000,75.180000,108.379997
2022-09-08,19310.755859,21.190001,37.126701,33.445999,12.902000,19.874001,28.299999,23.610001,3.292000,2.950000,75.510002,108.129997
2022-09-09,21065.994141,21.299999,37.463001,33.346001,12.736000,20.209999,28.514999,22.790001,3.321000,2.968000,75.809998,108.379997
2022-09-10,21356.978516,21.299999,37.463001,33.346001,12.736000,20.209999,28.514999,22.790001,3.321000,2.968000,75.809998,108.379997
2022-09-11,21616.785156,21.299999,37.463001,33.346001,12.736000,20.209999,28.514999,22.790001,3.321000,2.968000,75.809998,108.379997
2022-09-12,22084.777344,21.459999,37.634998,33.327999,12.830000,20.065001,28.629999,23.870001,3.362000,2.995000,76.040001,108.139999
2022-09-13,20340.894531,21.254999,36.676300,33.222000,12.676000,19.410000,27.799999,27.270000,3.422000,3.153000,74.309998,107.360001
2022-09-14,20277.402344,21.315001,36.723701,33.194000,12.708000,19.284000,27.629999,26.160000,3.412000,3.128000,74.419998,107.870003
2022-09-15,19725.560547,21.065001,36.367699,32.523998,12.436000,18.993999,27.305000,26.270000,3.459000,3.095000,73.949997,107.349998
2022-09-16,19740.730469,20.799999,35.926899,32.598000,11.804000,18.728001,26.735001,26.299999,3.448000,3.070000,74.199997,107.099998
2022-09-17,20095.130859,20.799999,35.926899,32.598000,11.804000,18.728001,26.735001,26.299999,3.448000,3.070000,74.199997,107.099998
2022-09-18,19376.414063,20.799999,35.926899,32.598000,11.804000,18.728001,26.735001,26.299999,3.448000,3.070000,74.199997,107.099998
2022-09-19,19485.476563,20.799999,35.926899,32.585999,11.780000,18.974001,26.915001,25.760000,3.490000,3.035000,74.480003,107.279999
2022-09-20,18945.289063,20.900000,35.843601,32.484001,11.626000,18.997999,27.145000,27.160000,3.571000,3.243000,73.720001,106.209999
2022-09-21,18865.097656,21.035000,35.732700,32.882000,11.626000,19.408001,27.450001,27.990000,3.510000,3.190000,73.500000,106.610001
2022-09-22,19731.429688,20.820000,35.577499,33.144001,11.416000,18.582001,26.645000,27.350000,3.708000,3.130000,73.059998,105.110001
2022-09-23,19910.898438,20.570000,35.245899,33.037998,10.726000,18.384001,26.559999,29.920000,3.697000,3.108000,72.129997,104.809998
2022-09-24,19542.843750,20.570000,35.245899,33.037998,10.726000,18.384001,26.559999,29.920000,3.697000,3.108000,72.129997,104.809998
2022-09-25,19412.433594,20.570000,35.245899,33.037998,10.726000,18.384001,26.559999,29.920000,3.697000,3.108000,72.129997,104.809998
2022-09-26,19982.449219,20.385000,35.016602,33.188000,10.820000,18.562000,26.850000,32.259998,3.878000,3.165000,71.279999,102.989998
2022-09-27,19915.501953,20.385000,35.047901,33.099998,11.032000,18.584000,26.850000,32.599998,3.964000,3.250000,71.129997,101.440002
2022-09-28,20014.087891,20.285000,35.526299,33.397999,11.022000,18.552000,26.875000,30.180000,3.705000,3.230000,72.400002,103.480003
2022-09-29,19912.349609,19.726000,34.516998,33.048000,11.026000,17.818001,26.030001,31.840000,3.747000,3.218000,71.720001,102.709999
2022-09-30,19824.312500,19.794001,34.086399,33.271999,11.080000,17.968000,26.190001,31.620001,3.804000,3.180000,71.389999,102.449997
2022-10-01,19699.398438,19.794001,34.086399,33.271999,11.080000,17.968000,26.190001,31.620001,3.804000,3.180000,71.389999,102.449997
2022-10-02,19441.177734,19.794001,34.086399,33.271999,11.080000,17.968000,26.190001,31.620001,3.804000,3.180000,71.389999,102.449997
2022-10-03,19955.748047,19.990000,34.746399,33.472000,11.076000,18.054001,25.875000,30.100000,3.651000,3.150000,71.970001,104.000000
2022-10-04,20369.748047,20.315001,35.416199,33.771999,11.372000,18.667999,26.485001,29.070000,3.617000,3.315000,73.519997,104.480003
2022-10-05,20339.480469,20.330000,35.611099,33.771999,11.378000,18.674000,26.315001,28.549999,3.759000,3.293000,73.230003,103.690002
2022-10-06,20384.904297,20.525000,35.361500,33.942001,11.440000,19.136000,26.870001,30.520000,3.826000,3.288000,73.010002,103.449997
2022-10-07,20070.548828,20.315001,34.694000,33.905998,11.350000,18.134001,26.004999,31.360001,3.883000,3.293000,72.120003,102.419998
2022-10-08,19924.640625,20.315001,34.694000,33.905998,11.350000,18.134001,26.004999,31.360001,3.883000,3.293000,72.120003,102.419998
2022-10-09,19975.679688,20.315001,34.694000,33.905998,11.350000,18.134001,26.004999,31.360001,3.883000,3.293000,72.120003,102.419998
2022-10-10,19710.349609,20.260000,34.669998,33.504002,10.900000,17.388000,25.709999,32.450001,3.888000,3.285000,71.239998,101.500000
2022-10-11,19639.001953,20.020000,34.367401,33.630001,10.894000,16.990000,25.510000,33.630001,3.939000,3.340000,71.459999,101.290001
2022-10-12,19739.679688,19.992001,34.273899,33.512001,10.452000,16.886000,25.430000,33.570000,3.902000,3.533000,71.580002,101.169998
2022-10-13,19844.625000,19.938000,34.855598,33.262001,10.814000,17.218000,25.500000,31.940001,3.952000,3.583000,71.739998,101.349998
2022-10-14,19735.287109,19.860001,34.220798,32.931999,10.582000,16.794001,25.360001,32.020000,4.010000,3.628000,71.510002,100.379997
2022-10-15,19613.884766,19.860001,34.220798,32.931999,10.582000,16.794001,25.360001,32.020000,4.010000,3.628000,71.510002,100.379997
2022-10-16,19782.628906,19.860001,34.220798,32.931999,10.582000,16.794001,25.360001,32.020000,4.010000,3.628000,71.510002,100.379997
2022-10-17,19860.890625,20.110001,34.789700,32.986000,10.824000,16.851999,25.655001,31.370001,4.015000,3.688000,72.389999,100.860001
2022-10-18,19603.666016,19.969999,35.041801,32.658001,10.834000,16.632000,25.709999,30.500000,3.998000,3.833000,72.900002,101.459999
2022-10-19,19598.539063,19.997999,34.990299,32.493999,10.880000,17.056000,25.910000,30.760000,4.127000,3.893000,72.199997,100.070000
2022-10-20,19484.068359,20.270000,34.660801,32.568001,11.064000,17.535999,26.094999,29.980000,4.226000,3.890000,71.800003,99.199997
2022-10-21,19443.509766,20.184999,35.302299,32.658001,10.982000,17.406000,25.875000,29.690001,4.213000,3.885000,72.489998,99.480003
2022-10-22,19485.171875,20.184999,35.302299,32.658001,10.982000,17.406000,25.875000,29.690001,4.213000,3.885000,72.489998,99.480003
2022-10-23,19839.810547,20.184999,35.302299,32.658001,10.982000,17.406000,25.875000,29.690001,4.213000,3.885000,72.489998,99.480003
2022-10-24,19572.322266,20.004999,35.423698,32.548000,10.900000,17.612000,26.155001,29.850000,4.234000,3.913000,72.540001,99.430000
2022-10-25,20170.089844,19.964001,35.788101,32.369999,11.146000,17.976000,26.610001,28.459999,4.108000,3.965000,73.239998,100.760002
2022-10-26,20577.941406,20.014999,35.460701,32.324001,11.386000,17.865999,26.330000,27.280001,4.015000,3.930000,73.440002,101.220001
2022-10-27,20353.023438,20.084999,35.454201,32.438000,11.388000,17.756001,25.820000,27.389999,3.937000,3.930000,73.980003,101.690002
2022-10-28,20667.621094,20.075001,36.155300,32.161999,11.050000,18.016001,26.155001,25.750000,4.010000,3.970000,74.550003,101.900002
2022-10-29,20891.527344,20.075001,36.155300,32.161999,11.050000,18.016001,26.155001,25.750000,4.010000,3.970000,74.550003,101.900002
2022-10-30,20729.804688,20.075001,36.155300,32.161999,11.050000,18.016001,26.155001,25.750000,4.010000,3.970000,74.550003,101.900002
2022-10-31,20732.398438,20.315001,36.209999,32.279999,11.022000,18.021999,26.355000,25.879999,4.077000,3.975000,73.430000,101.349998
2022-11-01,20739.085938,20.620001,36.228401,32.515999,11.288000,18.174000,26.129999,25.809999,4.052000,4.050000,73.589996,101.769997
2022-11-02,20541.525391,20.465000,35.570702,32.529999,11.038000,18.112000,25.830000,25.860001,4.059000,4.025000,72.919998,101.279999
2022-11-03,20729.242188,20.580000,35.527302,32.484001,10.960000,17.656000,25.190001,25.299999,4.124000,4.025000,72.400002,100.919998
2022-11-04,21184.300781,20.764999,35.597698,32.897999,10.856000,17.780001,24.655001,24.549999,4.156000,4.013000,72.900002,101.120003
2022-11-05,21317.808594,20.764999,35.597698,32.897999,10.856000,17.780001,24.655001,24.549999,4.156000,4.013000,72.900002,101.120003
2022-11-06,21077.324219,20.764999,35.597698,32.897999,10.856000,17.780001,24.655001,24.549999,4.156000,4.013000,72.900002,101.120003
2022-11-07,20566.699219,20.750000,35.600300,32.708000,11.134000,18.073999,24.870001,24.350000,4.214000,3.983000,72.889999,100.750000
2022-11-08,18392.849609,20.870001,35.656502,33.132000,11.446000,18.700001,25.315001,25.540001,4.126000,4.090000,72.820000,101.169998
2022-11-09,15849.860352,20.834999,35.166801,33.209999,11.176000,18.274000,24.844999,26.090000,4.151000,4.093000,71.949997,100.910004
2022-11-10,17255.771484,20.910000,36.390301,33.526001,11.196000,19.250000,25.684999,23.530001,3.829000,4.055000,74.190002,104.290001
2022-11-11,16424.142578,21.075001,36.391201,33.237999,11.440000,19.638000,25.715000,22.520000,3.813000,4.063000,74.449997,104.570000
