Día,Valor,Drawdown,Régimen
737,15911.21,-2.64,EXPANSION
738,15888.08,-2.78,EXPANSION
739,16159.61,-1.12,EXPANSION
740,16094.47,-1.52,EXPANSION
741,16012.59,-2.02,EXPANSION
742,15828.97,-3.14,EXPANSION
743,15843.43,-3.05,EXPANSION
744,15931.63,-2.51,EXPANSION
745,15874.10,-2.87,EXPANSION
746,15913.30,-2.63,EXPANSION
747,15865.42,-2.92,EXPANSION
748,16044.04,-1.83,EXPANSION
749,16051.70,-1.78,EXPANSION
750,16078.81,-1.61,EXPANSION
751,16163.61,-1.10,EXPANSION
752,16193.89,-0.91,EXPANSION
753,16207.18,-0.83,EXPANSION
754,16137.77,-1.25,EXPANSION
755,16137.23,-1.26,EXPANSION
756,16028.24,-1.92,EXPANSION
757,16051.10,-1.78,EXPANSION
758,16077.37,-1.62,EXPANSION
759,16162.41,-1.10,EXPANSION
760,16251.35,-0.56,EXPANSION
761,16306.72,-0.22,EXPANSION
762,16360.88,0.00,EXPANSION
763,16618.15,0.00,EXPANSION
764,16758.56,0.00,EXPANSION
765,16828.43,0.00,EXPANSION
766,16771.89,-0.34,EXPANSION
767,16776.17,-0.31,EXPANSION
768,16711.81,-0.69,EXPANSION
769,16720.49,-0.64,EXPANSION
770,16741.17,-0.52,EXPANSION
771,16874.64,0.00,EXPANSION
772,16881.86,0.00,EXPANSION
773,16873.58,-0.05,EXPANSION
774,16816.73,-0.39,EXPANSION
775,16667.97,-1.27,EXPANSION
776,16692.59,-1.12,EXPANSION
777,16725.29,-0.93,EXPANSION
778,16791.11,-0.54,EXPANSION
779,16780.81,-0.60,EXPANSION
780,16929.90,0.00,EXPANSION
781,16882.73,-0.28,EXPANSION
782,17054.54,0.00,EXPANSION
783,17189.02,0.00,EXPANSION
784,17320.26,0.00,EXPANSION
785,17378.56,0.00,EXPANSION
786,17431.51,0.00,EXPANSION
787,17439.78,0.00,EXPANSION
788,17434.00,-0.03,EXPANSION
789,17461.89,0.00,EXPANSION
790,17630.27,0.00,EXPANSION
791,17670.93,0.00,EXPANSION
792,17485.05,-1.05,EXPANSION
793,17397.25,-1.55,EXPANSION
794,17255.02,-2.35,EXPANSION
795,17453.57,-1.23,EXPANSION
796,17422.21,-1.41,EXPANSION
797,17562.19,-0.62,EXPANSION
798,17934.72,0.00,EXPANSION
799,17951.06,0.00,EXPANSION
800,17975.17,0.00,EXPANSION
801,18047.67,0.00,EXPANSION
802,18107.95,0.00,EXPANSION
803,18240.89,0.00,EXPANSION
804,18398.17,0.00,EXPANSION
805,18337.10,-0.33,EXPANSION
806,18394.14,-0.02,EXPANSION
807,18546.84,0.00,EXPANSION
808,18692.05,0.00,EXPANSION
809,18645.33,-0.25,EXPANSION
810,18770.56,0.00,EXPANSION
811,18519.68,-1.34,EXPANSION
812,18601.23,-0.90,EXPANSION
813,18736.73,-0.18,EXPANSION
814,18758.29,-0.07,EXPANSION
815,18812.00,0.00,EXPANSION
816,19036.91,0.00,EXPANSION
817,19038.80,0.00,EXPANSION
818,19432.09,0.00,EXPANSION
819,19792.90,0.00,EXPANSION
820,19704.68,-0.45,EXPANSION
821,19516.32,-1.40,EXPANSION
822,19556.90,-1.19,EXPANSION
823,19908.30,0.00,EXPANSION
824,19888.01,-0.10,EXPANSION
825,19810.30,-0.49,EXPANSION
826,19834.58,-0.37,EXPANSION
827,20064.77,0.00,EXPANSION
828,20295.76,0.00,EXPANSION
829,20253.50,-0.21,EXPANSION
830,20363.52,0.00,EXPANSION
831,20168.12,-0.96,EXPANSION
832,20021.69,-1.68,EXPANSION
833,19881.91,-2.37,EXPANSION
834,19571.10,-3.89,EXPANSION
835,19710.82,-3.21,EXPANSION
836,19592.75,-3.79,EXPANSION
837,19608.90,-3.71,EXPANSION
838,19901.59,-2.27,EXPANSION
839,19860.77,-2.47,EXPANSION
840,19758.44,-2.97,EXPANSION
841,19761.38,-2.96,EXPANSION
842,19499.81,-4.24,EXPANSION
843,19706.21,-3.23,EXPANSION
844,19627.10,-3.62,EXPANSION
845,20144.92,-1.07,EXPANSION
846,20279.94,-0.41,EXPANSION
847,20415.15,0.00,EXPANSION
848,20766.96,0.00,EXPANSION
849,20780.19,0.00,EXPANSION
850,20638.54,-0.68,EXPANSION
851,20456.51,-1.56,EXPANSION
852,20243.20,-2.58,EXPANSION
853,20270.20,-2.45,EXPANSION
854,20097.79,-3.28,EXPANSION
855,20311.25,-2.26,EXPANSION
856,20374.04,-1.95,EXPANSION
857,20279.03,-2.41,EXPANSION
858,20287.04,-2.37,EXPANSION
859,19763.30,-4.89,EXPANSION
860,19920.64,-4.14,EXPANSION
861,19937.22,-4.06,EXPANSION
862,20011.25,-3.70,EXPANSION
863,20264.80,-2.48,EXPANSION
864,20032.45,-3.60,EXPANSION
865,19997.78,-3.77,EXPANSION
866,20047.17,-3.53,EXPANSION
867,20164.44,-2.96,EXPANSION
868,20018.75,-3.66,EXPANSION
869,20152.23,-3.02,EXPANSION
870,20207.54,-2.76,EXPANSION
871,20277.04,-2.42,EXPANSION
872,20041.19,-3.56,EXPANSION
873,19621.34,-5.58,EXPANSION
874,19758.99,-4.91,EXPANSION
875,19465.90,-6.32,EXPANSION
876,19025.21,-8.45,EXPANSION
877,19109.62,-8.04,EXPANSION
878,18896.71,-9.06,EXPANSION
879,18123.40,-12.79,EXPANSION
880,18621.38,-10.39,EXPANSION
881,18384.39,-11.53,EXPANSION
882,17859.75,-14.05,CONTRACTION
883,18067.42,-13.05,CONTRACTION
884,18049.58,-13.14,CONTRACTION
885,17972.34,-13.51,CONTRACTION
886,18307.57,-11.90,CONTRACTION
887,18388.12,-11.51,CONTRACTION
888,18828.71,-9.39,CONTRACTION
889,19096.25,-8.10,CONTRACTION
890,19020.99,-8.47,CONTRACTION
891,19143.49,-7.88,CONTRACTION
892,19071.02,-8.22,CONTRACTION
893,19162.31,-7.79,CONTRACTION
894,19138.79,-7.90,CONTRACTION
895,18961.37,-8.75,CONTRACTION
896,18889.88,-9.10,CONTRACTION
897,19147.07,-7.86,CONTRACTION
898,19079.04,-8.19,CONTRACTION
899,19057.41,-8.29,CONTRACTION
900,19269.63,-7.27,CONTRACTION
901,19084.31,-8.16,CONTRACTION
902,18904.01,-9.03,CONTRACTION
903,18901.87,-9.04,CONTRACTION
904,19066.83,-8.25,CONTRACTION
905,19118.85,-7.99,CONTRACTION
906,19121.70,-7.98,CONTRACTION
907,19214.21,-7.54,CONTRACTION
908,19255.34,-7.34,CONTRACTION
909,19146.11,-7.86,CONTRACTION
910,19026.85,-8.44,CONTRACTION
911,19236.91,-7.43,CONTRACTION
912,19164.06,-7.78,CONTRACTION
913,19279.58,-7.22,CONTRACTION
914,19249.17,-7.37,CONTRACTION
915,19131.68,-7.93,CONTRACTION
916,18975.39,-8.69,CONTRACTION
917,18938.30,-8.86,CONTRACTION
918,18917.35,-8.96,CONTRACTION
919,18845.64,-9.31,CONTRACTION
920,18900.41,-9.05,CONTRACTION
921,18741.88,-9.81,CONTRACTION
922,18823.46,-9.42,CONTRACTION
923,18936.74,-8.87,CONTRACTION
924,18575.96,-10.61,CONTRACTION
925,18312.02,-11.88,CONTRACTION
926,18279.31,-12.03,CONTRACTION
927,18252.05,-12.17,CONTRACTION
928,18566.49,-10.65,CONTRACTION
929,18226.46,-12.29,CONTRACTION
930,18067.14,-13.06,CONTRACTION
931,18157.98,-12.62,CONTRACTION
932,18105.69,-12.87,CONTRACTION
933,18122.04,-12.79,CONTRACTION
934,18096.84,-12.91,CONTRACTION
935,17921.30,-13.76,CONTRACTION
936,18206.94,-12.38,CONTRACTION
937,18195.92,-12.44,CONTRACTION
938,18249.84,-12.18,CONTRACTION
939,17946.03,-13.64,CONTRACTION
940,18001.75,-13.37,CONTRACTION
941,18023.71,-13.26,CONTRACTION
942,18088.12,-12.95,CONTRACTION
943,18367.27,-11.61,CONTRACTION
944,18384.30,-11.53,CONTRACTION
945,18387.87,-11.51,EXPANSION
946,18323.66,-11.82,EXPANSION
947,18339.75,-11.74,EXPANSION
948,18400.23,-11.45,EXPANSION
949,18517.45,-10.89,EXPANSION
950,18646.74,-10.27,EXPANSION
951,18683.81,-10.09,EXPANSION
952,18509.33,-10.93,EXPANSION
953,18442.17,-11.25,EXPANSION
954,18450.14,-11.21,EXPANSION
955,18435.30,-11.28,EXPANSION
956,18298.85,-11.94,EXPANSION
957,18291.84,-11.97,EXPANSION
958,18123.52,-12.78,EXPANSION
959,18336.21,-11.76,EXPANSION
960,18350.35,-11.69,EXPANSION
961,18407.03,-11.42,EXPANSION
962,18417.71,-11.37,EXPANSION
963,18315.12,-11.86,EXPANSION
964,18391.43,-11.50,EXPANSION
965,18420.45,-11.36,EXPANSION
966,18492.62,-11.01,EXPANSION
967,18619.31,-10.40,EXPANSION
968,18642.51,-10.29,EXPANSION
969,18612.97,-10.43,EXPANSION
970,18593.21,-10.52,EXPANSION
971,18529.02,-10.83,EXPANSION
972,18677.63,-10.12,EXPANSION
973,18812.28,-9.47,EXPANSION
974,18690.03,-10.06,EXPANSION
975,18700.81,-10.01,EXPANSION
976,18737.80,-9.83,EXPANSION
977,18826.38,-9.40,EXPANSION
978,18583.34,-10.57,EXPANSION
979,18660.12,-10.20,EXPANSION
980,18553.95,-10.71,EXPANSION
981,18523.96,-10.86,EXPANSION
982,18523.30,-10.86,EXPANSION
983,18569.20,-10.64,EXPANSION
984,18650.82,-10.25,EXPANSION
985,18510.25,-10.92,EXPANSION
986,18454.30,-11.19,EXPANSION
987,18449.53,-11.22,EXPANSION
988,18429.32,-11.31,EXPANSION
989,18405.81,-11.43,EXPANSION
990,18408.18,-11.41,EXPANSION
991,18363.62,-11.63,EXPANSION
992,18297.37,-11.95,EXPANSION
993,18452.27,-11.20,EXPANSION
994,18361.80,-11.64,EXPANSION
995,18543.15,-10.77,EXPANSION
996,18562.41,-10.67,EXPANSION
997,18576.74,-10.60,EXPANSION
998,18695.49,-10.03,EXPANSION
999,18820.01,-9.43,EXPANSION
1000,18989.87,-8.62,EXPANSION
1001,18833.75,-9.37,EXPANSION
1002,18816.23,-9.45,EXPANSION
1003,18798.61,-9.54,EXPANSION
1004,18655.61,-10.22,EXPANSION
1005,18696.41,-10.03,EXPANSION
1006,18619.50,-10.40,EXPANSION
1007,18520.00,-10.88,EXPANSION
1008,18380.11,-11.55,EXPANSION
1009,18210.23,-12.37,EXPANSION
1010,18232.49,-12.26,EXPANSION
1011,18220.54,-12.32,EXPANSION
1012,18193.22,-12.45,EXPANSION
1013,18073.80,-13.02,EXPANSION
1014,18111.07,-12.84,EXPANSION
1015,17955.87,-13.59,EXPANSION
1016,17842.45,-14.14,EXPANSION
1017,17861.94,-14.04,EXPANSION
1018,17864.57,-14.03,EXPANSION
1019,17617.75,-15.22,EXPANSION
1020,17582.28,-15.39,EXPANSION
1021,17399.93,-16.27,EXPANSION
1022,17408.88,-16.22,EXPANSION
1023,17595.63,-15.32,EXPANSION
1024,17639.95,-15.11,EXPANSION
1025,17635.72,-15.13,EXPANSION
1026,17641.87,-15.10,EXPANSION
1027,17596.97,-15.32,EXPANSION
1028,17612.42,-15.24,EXPANSION
1029,17742.08,-14.62,EXPANSION
1030,17897.75,-13.87,EXPANSION
1031,17939.25,-13.67,EXPANSION
1032,17920.92,-13.76,EXPANSION
1033,18011.99,-13.32,EXPANSION
1034,17938.26,-13.68,EXPANSION
1035,17754.91,-14.56,EXPANSION
1036,17839.01,-14.15,EXPANSION
1037,17848.73,-14.11,EXPANSION
1038,17857.92,-14.06,EXPANSION
1039,17877.97,-13.97,EXPANSION
1040,17900.44,-13.86,EXPANSION
1041,18091.70,-12.94,EXPANSION
1042,18120.87,-12.80,EXPANSION
1043,18003.19,-13.36,EXPANSION
1044,18103.47,-12.88,EXPANSION
1045,18117.00,-12.82,EXPANSION
1046,18116.83,-12.82,EXPANSION
1047,18122.48,-12.79,EXPANSION
1048,18299.20,-11.94,EXPANSION
1049,18402.89,-11.44,EXPANSION
1050,18416.11,-11.38,EXPANSION
1051,18357.91,-11.66,EXPANSION
1052,18363.06,-11.63,EXPANSION
1053,18368.04,-11.61,EXPANSION
1054,18286.91,-12.00,EXPANSION
1055,18275.93,-12.05,EXPANSION
1056,18217.57,-12.33,EXPANSION
1057,18206.24,-12.39,EXPANSION
1058,18266.46,-12.10,EXPANSION
1059,18183.24,-12.50,EXPANSION
1060,18191.01,-12.46,EXPANSION
1061,18147.63,-12.67,EXPANSION
1062,18152.10,-12.65,EXPANSION
1063,18046.85,-13.15,EXPANSION
1064,18060.95,-13.09,EXPANSION
1065,17802.71,-14.33,EXPANSION
1066,17829.67,-14.20,EXPANSION
1067,17836.11,-14.17,EXPANSION
1068,17692.93,-14.86,EXPANSION
1069,17755.56,-14.56,EXPANSION
1070,17531.38,-15.63,EXPANSION
1071,17407.48,-16.23,EXPANSION
1072,17463.51,-15.96,EXPANSION
1073,17459.58,-15.98,EXPANSION
1074,17461.69,-15.97,EXPANSION
1075,17495.30,-15.81,EXPANSION
1076,17594.82,-15.33,EXPANSION
1077,17660.19,-15.01,EXPANSION
1078,17584.71,-15.38,EXPANSION
1079,17775.52,-14.46,EXPANSION
1080,17776.60,-14.45,EXPANSION
1081,17775.21,-14.46,EXPANSION
1082,17920.75,-13.76,EXPANSION
1083,17904.16,-13.84,EXPANSION
1084,18014.50,-13.31,EXPANSION
1085,17876.41,-13.97,EXPANSION
1086,17907.02,-13.83,EXPANSION
1087,17910.77,-13.81,EXPANSION
1088,17912.64,-13.80,EXPANSION
1089,17912.34,-13.80,EXPANSION
1090,17823.62,-14.23,EXPANSION
1091,17708.00,-14.78,EXPANSION
1092,17589.13,-15.36,EXPANSION
1093,17538.46,-15.60,EXPANSION
1094,17532.28,-15.63,EXPANSION
1095,17534.27,-15.62,EXPANSION
1096,17557.01,-15.51,EXPANSION
1097,17559.12,-15.50,EXPANSION
1098,17605.30,-15.28,EXPANSION
1099,17717.48,-14.74,EXPANSION
1100,17716.83,-14.74,EXPANSION
1101,17717.61,-14.74,EXPANSION
1102,17716.95,-14.74,EXPANSION
1103,17616.93,-15.22,EXPANSION
1104,17718.82,-14.73,EXPANSION
1105,17765.07,-14.51,EXPANSION
1106,17915.36,-13.79,EXPANSION
1107,17899.11,-13.86,EXPANSION
1108,17898.78,-13.87,EXPANSION
1109,17898.49,-13.87,EXPANSION
1110,17867.51,-14.02,EXPANSION
1111,17849.25,-14.10,EXPANSION
1112,17794.29,-14.37,EXPANSION
1113,17901.84,-13.85,EXPANSION
1114,17917.74,-13.77,EXPANSION
1115,17916.66,-13.78,EXPANSION
1116,17917.27,-13.78,EXPANSION
1117,17947.54,-13.63,EXPANSION
1118,17943.65,-13.65,EXPANSION
1119,17935.81,-13.69,EXPANSION
1120,17744.54,-14.61,EXPANSION
1121,17622.31,-15.20,EXPANSION
1122,17621.45,-15.20,EXPANSION
1123,17621.82,-15.20,EXPANSION
1124,17540.14,-15.59,EXPANSION
1125,17527.63,-15.65,EXPANSION
1126,17089.36,-17.76,EXPANSION
1127,16968.56,-18.34,EXPANSION
1128,17189.16,-17.28,EXPANSION
1129,17189.46,-17.28,EXPANSION
1130,17189.58,-17.28,EXPANSION
1131,17124.38,-17.59,EXPANSION
1132,17422.89,-16.16,EXPANSION
1133,17357.22,-16.47,EXPANSION
1134,16861.34,-18.86,EXPANSION
1135,16846.97,-18.93,EXPANSION
1136,16848.11,-18.92,EXPANSION
1137,16847.78,-18.92,EXPANSION
1138,16869.41,-18.82,EXPANSION
1139,16791.16,-19.20,EXPANSION
1140,16297.05,-21.57,EXPANSION
1141,16536.35,-20.42,EXPANSION
1142,16337.38,-21.38,EXPANSION
1143,16337.64,-21.38,EXPANSION
1144,16337.91,-21.38,EXPANSION
1145,16172.96,-22.17,EXPANSION
1146,16422.53,-20.97,EXPANSION
1147,16569.74,-20.26,EXPANSION
1148,16895.69,-18.69,EXPANSION
1149,16868.56,-18.82,EXPANSION
1150,16867.25,-18.83,EXPANSION
1151,16867.97,-18.83,EXPANSION
1152,16935.00,-18.50,EXPANSION
1153,17004.58,-18.17,EXPANSION
1154,17247.93,-17.00,EXPANSION
1155,17102.96,-17.70,EXPANSION
1156,16859.79,-18.87,EXPANSION
1157,16860.93,-18.86,EXPANSION
1158,16861.03,-18.86,EXPANSION
1159,16554.47,-20.34,EXPANSION
1160,16607.52,-20.08,EXPANSION
1161,16538.48,-20.41,EXPANSION
1162,16799.35,-19.16,EXPANSION
1163,16788.87,-19.21,EXPANSION
1164,16787.70,-19.21,EXPANSION
1165,16791.54,-19.19,EXPANSION
1166,16514.00,-20.53,EXPANSION
1167,16294.77,-21.59,EXPANSION
1168,16414.48,-21.01,EXPANSION
1169,16399.04,-21.08,EXPANSION
1170,16261.28,-21.75,EXPANSION
1171,16229.31,-21.90,EXPANSION
1172,16239.22,-21.85,EXPANSION
1173,16393.65,-21.11,EXPANSION
1174,16409.63,-21.03,EXPANSION
1175,16776.82,-19.27,EXPANSION
1176,16705.87,-19.61,EXPANSION
1177,16775.99,-19.27,EXPANSION
1178,16791.10,-19.20,EXPANSION
1179,16785.64,-19.22,EXPANSION
1180,16987.30,-18.25,EXPANSION
1181,16620.79,-20.02,EXPANSION
1182,16605.17,-20.09,EXPANSION
1183,16543.07,-20.39,EXPANSION
1184,16265.58,-21.73,EXPANSION
1185,16270.47,-21.70,EXPANSION
1186,16282.32,-21.64,EXPANSION
1187,16298.64,-21.57,EXPANSION
1188,16312.01,-21.50,EXPANSION
1189,16479.16,-20.70,EXPANSION
1190,16462.15,-20.78,EXPANSION
1191,16252.02,-21.79,EXPANSION
1192,16251.49,-21.79,EXPANSION
1193,16252.97,-21.79,EXPANSION
1194,16081.44,-22.61,EXPANSION
1195,16159.10,-22.24,EXPANSION
1196,15861.24,-23.67,EXPANSION
1197,15675.26,-24.57,CONTRACTION
1198,15429.93,-25.75,CONTRACTION
1199,15439.52,-25.70,CONTRACTION
1200,15438.31,-25.71,CONTRACTION
1201,15263.04,-26.55,CONTRACTION
1202,15242.77,-26.65,CONTRACTION
1203,15684.55,-24.52,CONTRACTION
1204,15729.41,-24.31,CONTRACTION
1205,15812.82,-23.90,CONTRACTION
1206,15804.23,-23.95,CONTRACTION
1207,15808.11,-23.93,CONTRACTION
1208,15858.83,-23.68,CONTRACTION
1209,15867.62,-23.64,CONTRACTION
1210,15903.62,-23.47,CONTRACTION
1211,15598.45,-24.94,CONTRACTION
1212,16000.12,-23.00,CONTRACTION
1213,15999.06,-23.01,CONTRACTION
1214,16018.88,-22.91,CONTRACTION
1215,16131.64,-22.37,CONTRACTION
1216,16182.84,-22.12,CONTRACTION
1217,16367.63,-21.23,CONTRACTION
1218,16392.43,-21.12,CONTRACTION
1219,16357.19,-21.28,CONTRACTION
1220,16354.81,-21.30,CONTRACTION
1221,16344.85,-21.34,CONTRACTION
1222,16277.65,-21.67,CONTRACTION
1223,16359.71,-21.27,CONTRACTION
1224,16399.36,-21.08,CONTRACTION
1225,16450.53,-20.84,CONTRACTION
1226,16566.65,-20.28,CONTRACTION
1227,16573.24,-20.24,CONTRACTION
1228,16561.57,-20.30,CONTRACTION
1229,16559.21,-20.31,CONTRACTION
1230,16340.66,-21.36,CONTRACTION
1231,16361.88,-21.26,CONTRACTION
1232,16550.67,-20.35,CONTRACTION
1233,16782.12,-19.24,CONTRACTION
1234,16782.38,-19.24,CONTRACTION
1235,16780.60,-19.25,CONTRACTION
1236,16645.84,-19.90,CONTRACTION
1237,16638.04,-19.93,CONTRACTION
1238,16843.74,-18.94,CONTRACTION
1239,16950.71,-18.43,CONTRACTION
1240,16944.48,-18.46,CONTRACTION
1241,16947.79,-18.44,CONTRACTION
1242,16942.14,-18.47,CONTRACTION
1243,17053.23,-17.94,CONTRACTION
1244,17197.83,-17.24,CONTRACTION
1245,17145.10,-17.49,CONTRACTION
1246,16999.14,-18.20,CONTRACTION
1247,17010.28,-18.14,CONTRACTION
1248,17010.70,-18.14,CONTRACTION
1249,17012.51,-18.13,CONTRACTION
1250,17001.42,-18.18,CONTRACTION
1251,17124.08,-17.59,CONTRACTION
1252,17101.58,-17.70,CONTRACTION
1253,17123.60,-17.60,CONTRACTION
1254,17211.71,-17.17,CONTRACTION
1255,17212.59,-17.17,CONTRACTION
1256,17216.89,-17.15,CONTRACTION
1257,17240.22,-17.04,CONTRACTION
1258,17282.17,-16.83,CONTRACTION
1259,17352.32,-16.50,CONTRACTION
1260,17059.88,-17.90,EXPANSION
1261,17174.40,-17.35,EXPANSION
1262,17186.90,-17.29,EXPANSION
1263,17157.58,-17.43,EXPANSION
1264,17210.03,-17.18,EXPANSION
1265,17174.31,-17.35,EXPANSION
1266,17107.98,-17.67,EXPANSION
1267,17011.37,-18.14,EXPANSION
1268,17014.40,-18.12,EXPANSION
1269,17014.85,-18.12,EXPANSION
1270,17013.23,-18.13,EXPANSION
1271,16972.41,-18.32,EXPANSION
1272,17003.71,-18.17,EXPANSION
1273,16926.69,-18.54,EXPANSION
1274,16790.31,-19.20,EXPANSION
1275,16787.70,-19.21,EXPANSION
1276,16793.40,-19.19,EXPANSION
1277,16792.34,-19.19,EXPANSION
1278,16980.87,-18.28,EXPANSION
1279,17046.40,-17.97,EXPANSION
1280,17129.39,-17.57,EXPANSION
1281,17091.64,-17.75,EXPANSION
1282,17268.33,-16.90,EXPANSION
1283,17276.48,-16.86,EXPANSION
1284,17274.35,-16.87,EXPANSION
1285,17303.55,-16.73,EXPANSION
1286,17357.19,-16.47,EXPANSION
1287,17375.67,-16.38,EXPANSION
1288,17494.41,-15.81,EXPANSION
1289,17207.46,-17.19,EXPANSION
1290,17208.54,-17.19,EXPANSION
1291,17207.30,-17.19,EXPANSION
1292,17215.50,-17.15,EXPANSION
1293,17297.27,-16.76,EXPANSION
1294,17181.87,-17.32,EXPANSION
1295,17153.29,-17.45,EXPANSION
1296,17274.91,-16.87,EXPANSION
1297,17275.65,-16.86,EXPANSION
1298,17275.54,-16.87,EXPANSION
1299,17493.08,-15.82,EXPANSION
1300,17559.04,-15.50,EXPANSION
1301,17672.48,-14.96,EXPANSION
1302,17699.64,-14.82,EXPANSION
1303,17770.81,-14.48,EXPANSION
1304,17772.55,-14.47,EXPANSION
1305,17782.94,-14.42,EXPANSION
1306,17822.52,-14.23,EXPANSION
1307,17765.06,-14.51,EXPANSION
1308,17835.39,-14.17,EXPANSION
1309,17739.74,-14.63,EXPANSION
1310,17810.92,-14.29,EXPANSION
1311,17811.44,-14.29,EXPANSION
1312,17816.73,-14.26,EXPANSION
1313,17738.98,-14.64,EXPANSION
1314,17805.19,-14.32,EXPANSION
1315,17854.67,-14.08,EXPANSION
1316,17846.60,-14.12,EXPANSION
1317,17846.99,-14.12,EXPANSION
1318,17849.43,-14.10,EXPANSION
1319,17847.77,-14.11,EXPANSION
1320,17842.74,-14.14,EXPANSION
1321,17948.99,-13.62,EXPANSION
1322,17864.59,-14.03,EXPANSION
1323,17550.64,-15.54,EXPANSION
1324,17581.95,-15.39,EXPANSION
1325,17580.50,-15.40,EXPANSION
1326,17582.71,-15.39,EXPANSION
1327,17555.77,-15.52,EXPANSION
1328,17576.63,-15.42,EXPANSION
1329,17488.12,-15.84,EXPANSION
1330,17476.18,-15.90,EXPANSION
1331,17680.22,-14.92,EXPANSION
1332,17687.79,-14.88,EXPANSION
1333,17683.57,-14.90,EXPANSION
1334,17524.08,-15.67,EXPANSION
1335,17307.52,-16.71,EXPANSION
1336,17287.70,-16.81,EXPANSION
1337,17193.38,-17.26,EXPANSION
1338,17261.89,-16.93,EXPANSION
1339,17349.63,-16.51,EXPANSION
1340,17327.66,-16.61,EXPANSION
1341,17040.65,-18.00,EXPANSION
1342,17224.31,-17.11,EXPANSION
1343,17346.69,-16.52,EXPANSION
1344,17306.34,-16.72,EXPANSION
1345,17110.97,-17.66,EXPANSION
1346,17104.32,-17.69,EXPANSION
1347,17189.88,-17.28,EXPANSION
1348,17009.40,-18.15,EXPANSION
1349,17140.67,-17.51,EXPANSION
1350,17033.77,-18.03,EXPANSION
1351,16903.83,-18.65,EXPANSION
1352,16905.56,-18.65,EXPANSION
1353,16910.97,-18.62,EXPANSION
1354,16962.14,-18.37,EXPANSION
1355,16972.32,-18.32,EXPANSION
1356,16923.61,-18.56,EXPANSION
1357,16879.41,-18.77,EXPANSION
1358,16923.32,-18.56,EXPANSION
1359,16918.20,-18.58,EXPANSION
1360,16917.39,-18.59,EXPANSION
1361,16931.26,-18.52,EXPANSION
1362,16914.41,-18.60,EXPANSION
1363,17112.80,-17.65,EXPANSION
1364,17107.21,-17.68,EXPANSION
1365,17183.81,-17.31,EXPANSION
1366,17373.19,-16.40,EXPANSION
1367,17365.57,-16.43,EXPANSION
1368,17342.77,-16.54,EXPANSION
1369,17462.02,-15.97,EXPANSION
1370,17512.12,-15.73,EXPANSION
1371,17445.84,-16.05,EXPANSION
1372,17511.56,-15.73,EXPANSION
1373,17424.80,-16.15,EXPANSION
1374,17436.18,-16.09,EXPANSION
1375,17448.27,-16.03,EXPANSION
1376,17466.23,-15.95,EXPANSION
1377,17705.57,-14.80,EXPANSION
1378,17785.03,-14.41,EXPANSION
1379,18036.49,-13.20,EXPANSION
1380,18058.24,-13.10,EXPANSION
1381,18097.18,-12.91,EXPANSION
1382,18107.38,-12.86,EXPANSION
1383,18142.04,-12.70,EXPANSION
1384,18044.13,-13.17,EXPANSION
1385,18202.18,-12.41,EXPANSION
1386,17723.96,-14.71,EXPANSION
1387,18019.04,-13.29,EXPANSION
1388,17937.72,-13.68,EXPANSION
1389,17723.57,-14.71,EXPANSION
1390,17744.38,-14.61,EXPANSION
1391,17834.99,-14.17,EXPANSION
1392,18109.49,-12.85,EXPANSION
1393,17968.34,-13.53,EXPANSION
1394,17835.82,-14.17,EXPANSION
1395,17882.54,-13.94,EXPANSION
1396,17930.86,-13.71,EXPANSION
1397,18004.16,-13.36,EXPANSION
1398,18086.70,-12.96,EXPANSION
1399,18132.37,-12.74,EXPANSION
1400,17968.09,-13.53,EXPANSION
1401,18126.89,-12.77,EXPANSION
1402,18045.66,-13.16,EXPANSION
1403,17820.67,-14.24,EXPANSION
1404,17954.08,-13.60,EXPANSION
1405,17590.14,-15.35,EXPANSION
1406,17649.99,-15.06,EXPANSION
1407,17967.43,-13.54,EXPANSION
1408,17853.69,-14.08,EXPANSION
1409,17903.79,-13.84,EXPANSION
1410,17868.87,-14.01,EXPANSION
1411,17884.57,-13.93,EXPANSION
1412,17822.50,-14.23,EXPANSION
1413,17869.15,-14.01,EXPANSION
1414,17713.55,-14.76,EXPANSION
1415,17756.87,-14.55,EXPANSION
1416,17668.57,-14.97,EXPANSION
1417,17686.09,-14.89,EXPANSION
1418,17674.09,-14.95,EXPANSION
1419,17660.82,-15.01,EXPANSION
1420,17599.21,-15.31,EXPANSION
1421,17560.04,-15.50,EXPANSION
1422,17444.37,-16.05,EXPANSION
1423,17507.30,-15.75,EXPANSION
1424,17537.32,-15.61,EXPANSION
1425,17356.83,-16.47,EXPANSION
1426,17440.39,-16.07,EXPANSION
1427,17569.62,-15.45,EXPANSION
1428,17801.56,-14.33,EXPANSION
1429,17648.38,-15.07,EXPANSION
1430,17553.75,-15.53,EXPANSION
1431,17586.51,-15.37,EXPANSION
1432,17463.83,-15.96,EXPANSION
1433,17546.57,-15.56,EXPANSION
1434,17056.65,-17.92,EXPANSION
1435,17142.72,-17.50,EXPANSION
1436,17324.47,-16.63,EXPANSION
1437,17294.70,-16.77,EXPANSION
1438,17318.80,-16.66,EXPANSION
1439,17560.26,-15.50,EXPANSION
1440,17511.01,-15.73,EXPANSION
1441,17495.74,-15.81,EXPANSION
1442,17440.32,-16.07,EXPANSION
1443,17231.87,-17.08,EXPANSION
